city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
sj,1992,21,5/20/1992,0.1024,0.0686,0.06238333,0.0574,71.85,298.40857139999997,298.5571429,295.76714289999995,301.0,296.8,570.5,85.64714286,71.85,17.23285714,2.714285714,300.85714289999993,6.771428571,305.8,296.3,22.1,23
sj,1992,22,5/27/1992,0.1215,0.12501322109893565,0.2191571,0.2130143,186.25,298.61571430000004,298.75,296.3342857,301.4,297.0,130.3,87.30142857,186.25,17.83285714,2.357142857,300.42857139999995,5.957142857000001,304.7,296.9,80.2,20
sj,1992,23,6/3/1992,0.12165,0.13995,0.1100857,0.1022286,42.24,299.1042857,299.22857139999996,296.52285710000007,301.0,297.8,50.0,85.82714286,42.24,17.99571429,2.114285714,300.5,6.914285714,304.7,295.8,103.9,19
sj,1992,24,6/10/1992,0.08395,0.0856,0.10237139999999999,0.11177139999999999,43.21,298.90142860000003,298.9642857,296.1542857,300.5,297.6,43.8,84.87,43.21,17.57,1.9857142859999999,301.2,6.871428571,305.8,297.4,102.4,20
sj,1992,25,6/17/1992,0.10445,0.15315,0.18115710000000002,0.19208570000000003,52.07,298.9314286,298.95714289999995,296.04285710000005,301.0,297.0,37.1,84.24857143,52.07,17.44142857,2.0,301.2857143,6.742857142999999,305.8,297.4,29.8,26
sj,1992,26,6/24/1992,0.1302,0.1302,0.13938,0.11475,52.96,299.5685714,299.55,296.38428569999996,301.8,298.0,33.7,82.77714286,52.96,17.80714286,1.728571429,301.48571430000004,7.028571428999999,305.8,296.9,5.4,29
sj,1992,27,7/1/1992,0.1194,0.1439,0.1693286,0.1684714,10.74,300.1771429,300.37857139999994,296.2757143,301.8,298.3,10.0,79.33428571,10.74,17.66714286,2.271428571,302.22857139999996,6.642857143,306.3,298.6,3.1,31
sj,1992,28,7/8/1992,0.14621082802161833,0.192,0.14685710000000002,0.1530714,1.86,300.2857143,300.56428569999997,296.1985714,302.2,298.7,5.4,78.49714286,1.86,17.56857143,2.785714286,301.72857139999996,6.614285714,305.8,297.4,1.8,28
sj,1992,29,7/15/1992,0.11199999999999999,0.1255,0.14214000000000002,0.18253329999999998,94.14,299.79,299.8285714,296.05285710000004,301.8,298.0,46.1,80.15,94.14,17.43,2.0,300.62857139999994,6.042857142999999,304.7,296.9,45.2,26
sj,1992,30,7/22/1992,-0.1396,0.059179999999999996,0.13712860000000002,0.1288714,33.51,299.22714289999993,299.37142860000006,295.8757143,301.1,298.0,69.04,81.98428571,33.51,17.24857143,2.028571429,300.5571429,6.857142857,304.7,296.3,41.0,32
sj,1992,31,7/29/1992,0.0539,0.1261333,0.13377139999999998,0.14991429999999997,31.12,299.0257143,299.10714289999993,295.74571430000003,300.8,297.7,58.8,82.34571429,31.12,17.11428571,1.8142857140000002,300.9714286,6.928571429,305.2,295.8,14.2,35
sj,1992,32,8/5/1992,0.152675,0.173275,0.15004289999999998,0.14505710000000002,59.22,299.7557143,299.9142857,296.15857139999997,301.5,297.6,27.1,80.78428571,59.22,17.54714286,2.4285714290000002,301.07142860000005,6.1,304.7,296.3,16.6,33
sj,1992,33,8/12/1992,0.16395,0.12665,0.2150571,0.2192714,65.55,299.2157143,299.2214286,296.00714289999996,301.3,297.8,81.8,82.75,65.55,17.41571429,1.9571428569999998,300.6714286,7.5571428570000005,304.7,295.8,41.9,30
sj,1992,34,8/19/1992,0.1146,0.1368,0.18558570000000002,0.1925714,68.22,299.4914286,299.73571430000004,296.2142857,301.9,298.3,61.6,82.31714286,68.22,17.60142857,2.242857143,301.2142857,6.928571429,306.9,297.4,42.7,52
sj,1992,35,8/26/1992,0.0875,0.0817,0.1799429,0.22175709999999998,27.7,300.06714289999996,300.15714289999994,296.0571429,302.2,298.1,28.9,78.86428571,27.7,17.45857143,2.4285714290000002,301.27142860000004,6.828571429,305.2,296.9,3.1,59
sj,1992,36,9/2/1992,0.15601008431895647,0.2175,0.12401430000000001,0.12565710000000002,61.55,300.10857139999996,300.15714289999994,296.17571430000004,302.0,298.4,34.36,79.20428571,61.55,17.56428571,2.2,301.72857139999996,7.485714286,307.4,297.4,6.5,67
sj,1992,37,9/9/1992,0.123975,0.1768,0.2357429,0.2148286,21.34,299.72714289999993,299.75714289999996,295.93714289999997,302.2,298.2,87.2,79.93,21.34,17.35285714,2.028571429,301.0285714,6.542857142999999,305.2,296.9,23.6,65
sj,1992,38,9/16/1992,0.0519,0.07226667,0.1775714,0.1588143,41.32,299.97857139999996,300.07142860000005,296.1114286,302.2,298.4,32.6,79.52571429,41.32,17.54142857,2.3428571430000003,301.14285710000007,7.085714286,305.8,296.9,28.9,74
sj,1992,39,9/23/1992,0.1435,0.1435,0.1984,0.2122714,95.55,299.29285710000005,299.37857139999994,296.2814286,301.4,297.9,116.79,83.7,95.55,17.75142857,2.042857143,300.5571429,7.242857142999999,305.8,296.3,60.9,70
sj,1992,40,9/30/1992,0.1972,0.12715,0.15813329999999998,0.09435,97.7,299.6242857,299.70714289999995,296.13,302.3,297.6,34.2,81.29714286,97.7,17.60428571,2.3,300.9714286,7.228571429,306.3,296.3,22.6,61
sj,1992,41,10/7/1992,0.137225,0.10745,0.17718570000000003,0.1911,23.1,300.26714289999995,300.3285714,296.4242857,302.8,298.3,19.4,79.73714286,23.1,17.89714286,3.257142857,301.8857143,7.8,308.0,296.9,0.0,53
sj,1992,42,10/14/1992,0.3371,0.1979,0.19458570000000003,0.18322860000000002,18.95,300.11857139999995,300.22857139999996,295.89285710000007,302.6,297.7,11.3,77.83428571,18.95,17.30857143,2.971428571,302.15714289999994,7.114285714,306.3,298.0,8.0,76
sj,1992,43,10/21/1992,-0.0156,0.0312,0.1042167,0.11298330000000001,12.18,299.84857139999997,299.9142857,295.6457143,301.6,298.4,21.5,77.87571429,12.18,17.04428571,2.514285714,301.65714289999994,7.457142857000001,305.8,296.9,11.9,61
sj,1992,44,10/28/1992,0.1242,0.1254,0.1156,0.1124286,80.58,299.80285710000004,299.84285710000006,295.80571430000003,302.3,297.0,25.0,78.91,80.58,17.24714286,3.028571429,301.6714286,7.285714286,306.3,296.9,18.6,57
sj,1992,45,11/4/1992,0.0866,0.1209667,0.2244429,0.2498571,64.0,299.8071429,299.85,296.27,301.5,298.5,27.7,81.05285714,64.0,17.73,2.0714285709999998,301.3857143,7.7,306.3,295.2,14.2,44
sj,1992,46,11/11/1992,0.11800000000000001,0.1422,0.08945,0.0668,40.06,299.0414286,299.20714289999995,295.07428569999996,300.9,297.4,31.72,79.01285714,40.06,16.48142857,2.414285714,300.54285710000005,6.842857143,304.7,295.8,161.0,34
sj,1992,47,11/18/1992,0.0764,0.05613333,0.1343714,0.06401429,43.44,298.34285710000006,298.2857143,294.65285710000006,300.6,296.6,49.97,80.25571429,43.44,16.06714286,1.8285714290000001,299.68571430000003,7.0,304.1,295.2,26.1,47
sj,1992,48,11/25/1992,0.0971,0.10263330000000001,0.16171429999999998,0.11982860000000001,47.42,298.6642857,298.74285710000004,296.0414286,301.1,296.9,128.1,85.58714286,47.42,17.52857143,2.0,300.4,6.771428571,305.8,296.3,46.3,60
sj,1992,49,12/2/1992,0.1083,0.074125,0.17506670000000002,0.15275,53.73,298.46,298.55,295.2528571,300.6,297.0,54.8,82.64857143,53.73,16.67857143,1.928571429,299.62857139999994,7.242857142999999,304.1,295.2,62.6,60
sj,1992,50,12/9/1992,0.0547,0.1099,0.1981571,0.21596669999999998,86.28,298.7342857,298.9142857,294.65,300.5,297.5,19.23,78.31142857,86.28,16.02428571,2.114285714,299.9142857,7.1857142860000005,304.1,295.2,9.4,53
sj,1992,51,12/16/1992,0.08036139234180428,0.066425,0.19234289999999998,0.1941286,0.0,298.2857143,298.50714289999996,293.8285714,300.7,296.4,24.94,76.66142857,0.0,15.25142857,2.642857143,299.68571430000003,8.385714286,305.2,294.7,47.5,36
sj,1992,52,12/23/1992,-0.01008,0.06821667,0.0869,0.0733125,0.0,297.17285710000004,297.35,292.8,299.1,296.1,23.8,76.75714286,0.0,14.32428571,1.928571429,298.9142857,6.485714286,302.4,294.7,5.5,31
sj,1993,53,1/1/1993,0.05925695342407611,0.06739645263490424,0.1774457129712328,0.1662097712709265,35.47080906000001,299.16264089610917,299.27788147954095,295.1109761951767,301.40274161628787,297.3007586916879,31.07283337913873,78.56127185203735,35.47080905999999,16.554001839729494,2.5163279990211436,300.01139595606713,6.757824271000146,304.6023195981018,295.5970182656572,27.009895042901462,30
sj,1993,1,1/8/1993,0.02835,0.04366667,0.07865714,0.04645714,46.79,297.46714289999994,297.55,294.15,299.4,296.1,41.9,81.87857143,46.79,15.52,1.9,298.87142860000006,6.5,303.6,294.7,28.0,32
sj,1993,2,1/15/1993,0.03006667,0.03785,0.13188570000000002,0.1092,0.0,297.33142860000004,297.34285710000006,293.0685714,299.2,296.2,27.5,77.14428571,0.0,14.46714286,1.714285714,297.5,7.042857142999999,301.3,293.6,23.5,28
sj,1993,3,1/22/1993,0.08528052688969101,0.11345,0.22605709999999998,0.22002860000000002,0.0,297.40142860000003,297.62857139999994,293.0757143,299.5,296.2,11.2,76.98428571,0.0,14.49,2.2,297.85714289999993,7.128571429,303.0,293.0,6.6,33
sj,1993,4,1/29/1993,0.06613333,0.05705,0.1303667,0.1473833,0.0,296.96714289999994,297.12857139999994,292.84142860000003,299.2,295.5,21.8,77.86285714,0.0,14.30714286,2.085714286,297.4,6.1,301.9,293.0,15.2,33
sj,1993,5,2/5/1993,0.047425,0.02253333,0.09238571,0.09468571,75.97,297.6242857,297.68571430000003,294.03285710000006,300.4,295.6,26.3,80.61,75.97,15.45285714,2.085714286,299.6714286,7.642857143,304.7,292.4,9.4,35
sj,1993,6,2/12/1993,0.2738,0.0558,0.2020857,0.20478570000000001,0.0,296.5942857,296.8,292.87142860000006,299.7,294.7,14.3,79.82571429,0.0,14.38571429,2.3428571430000003,298.42857139999995,6.742857142999999,303.0,293.6,2.1,22
sj,1993,7,2/19/1993,0.11086669999999998,0.173375,0.2375143,0.2274143,14.71,297.76,297.9714286,293.34285710000006,299.6,296.4,7.2,76.53285714,14.71,14.75285714,2.485714286,299.27142860000004,8.1,304.7,293.6,2.8,13
sj,1993,8,2/26/1993,0.1361864141220055,0.1339,0.26992859999999996,0.2615857,0.0,296.7685714,296.87142860000006,292.3014286,300.1,294.6,21.5,76.21714286,0.0,13.82714286,2.7714285710000004,298.7,7.3,305.2,293.6,5.5,13
sj,1993,9,3/5/1993,0.1744667,0.1338,0.1584833,0.1399167,0.0,297.01428569999996,297.24285710000004,291.9114286,299.7,295.2,1.8,73.22571429,0.0,13.49428571,2.8,298.57142860000005,8.157142857,303.0,294.1,2.3,21
sj,1993,10,3/12/1993,0.09403333,0.214,0.20357139999999999,0.2538286,0.0,296.42571430000004,296.64285710000007,290.7757143,298.9,294.1,2.7,70.64571429,0.0,12.58285714,2.485714286,297.9,7.614285714,302.4,292.4,2.5,17
sj,1993,11,3/19/1993,-0.0411,-0.0436,0.17253329999999997,0.1717714,9.68,297.8557143,298.01428569999996,293.6928571,300.4,295.5,10.5,77.78428571,9.68,15.06428571,2.685714286,299.92857139999995,8.471428571,306.3,294.1,0.5,11
sj,1993,12,3/26/1993,0.03225,0.10315,0.1850143,0.20418570000000003,27.0,297.5857143,297.6714286,293.22285710000006,299.8,296.3,13.0,76.84857143,27.0,14.64857143,2.257142857,299.14285710000007,7.528571428999999,304.1,293.6,12.8,8
sj,1993,13,4/2/1993,0.1194,0.08853333,0.1404714,0.11742860000000001,0.0,297.34,297.4428571,293.81285710000003,299.4,295.7,20.27,80.79571429,0.0,15.2,2.142857143,299.8857143,7.628571429,305.8,295.2,4.1,8
sj,1993,14,4/9/1993,0.04458696467543799,0.0423,0.19036670000000003,0.2082143,7.49,297.74571430000003,297.89285710000007,293.7528571,300.1,296.2,14.2,78.56428571,7.49,15.16285714,2.357142857,300.2,7.714285714,305.8,294.1,4.6,6
sj,1993,15,4/16/1993,-0.0158,0.01885,0.068,0.0834,19.74,298.0128571,298.0,294.0657143,300.1,295.9,23.2,78.96142857,19.74,15.5,3.057142857,300.07142860000005,7.785714286,306.3,295.2,11.7,6
sj,1993,16,4/23/1993,0.0828,0.0788,0.13345710000000002,0.1317,114.85,297.5285714,297.74285710000004,294.0728571,300.1,294.5,63.49,81.27142857,114.85,15.48857143,2.7714285710000004,298.87142860000006,7.4428571429999995,304.1,294.7,8.4,7
sj,1993,17,4/30/1993,0.08392168652065823,0.09256667,0.13151670000000001,0.1252286,33.35,298.59142860000003,298.6928571,295.19428569999997,300.4,297.0,34.3,81.65571429,33.35,16.59714286,2.471428571,300.48571430000004,8.385714286,305.8,295.2,28.3,12
sj,1993,18,5/7/1993,0.07965,0.06415,0.1547429,0.12915710000000002,37.35,298.15285710000006,298.18571430000003,295.26,300.1,296.9,40.7,84.08142857,37.35,16.65857143,1.857142857,299.9428571,6.271428571,305.2,295.2,114.3,17
sj,1993,19,5/14/1993,0.07305,0.052000000000000005,0.1074857,0.1070286,34.9,297.6714286,297.6928571,294.84714289999994,300.4,296.1,142.4,84.52142857,34.9,16.26714286,2.5,299.4714286,6.0,304.1,295.8,18.3,10
sj,1993,20,5/21/1993,0.1769,0.0901,0.1792,0.1866833,14.84,298.6042857,298.7214286,295.32428569999996,301.2,296.4,55.67,82.43571429,14.84,16.85714286,2.214285714,301.22857139999996,7.228571429,306.9,296.3,4.6,10
sj,1993,21,5/28/1993,0.01645,0.10485,0.05147143,0.0644,78.17,299.3642857,299.37857139999994,296.67571430000004,301.8,297.6,100.2,85.39857143,78.17,18.18571429,2.271428571,301.9428571,7.228571429,306.9,296.3,32.1,18
sj,1993,22,6/4/1993,0.00305,0.0506,0.19818570000000002,0.1761,62.2,298.8442857,298.9142857,296.45142860000004,301.4,297.3,93.2,86.9,62.2,17.95142857,1.914285714,300.64285710000007,5.885714286,304.1,295.8,58.3,19
sj,1993,23,6/11/1993,0.1206,0.1271339077960274,0.1537714,0.14848570000000003,8.48,300.65857139999997,300.73571430000004,296.97857139999996,302.8,298.5,20.2,80.61571429,8.48,18.49142857,2.642857143,302.9,7.385714286,307.4,298.0,1.3,12
sj,1993,24,6/18/1993,0.07853270577363158,0.0785,0.2209429,0.2193714,30.65,299.1842857,299.26428569999996,295.74285710000004,301.0,297.7,55.5,81.49285714,30.65,17.13,2.1,300.72857139999996,6.785714286,305.2,296.3,57.9,22
sj,1993,25,6/25/1993,0.0374,0.13996670000000003,0.1681714,0.1343571,93.75,299.52142860000004,299.49285710000004,296.2942857,301.8,297.5,74.0,82.60857143,93.75,17.71285714,1.9571428569999998,300.34285710000006,6.971428571000001,306.3,295.2,60.4,12
sj,1993,26,7/2/1993,0.1237667,0.1522,0.2154143,0.2187714,8.49,299.70428569999996,299.84285710000006,296.51,301.6,298.2,27.5,82.83285714,8.49,17.92285714,2.0,301.84285710000006,5.871428571,305.8,298.0,7.2,21
sj,1993,27,7/9/1993,0.0689,0.09593333,0.1463429,0.1590429,37.28,299.56714289999996,299.62857139999994,296.03,301.6,297.5,72.8,81.14857143,37.28,17.40714286,1.885714286,301.24285710000004,6.842857143,305.8,297.4,21.0,18
sj,1993,28,7/16/1993,0.0375,0.09203333,0.18335710000000002,0.2203714,73.94,299.5842857,299.70714289999995,296.05571430000003,301.9,297.7,67.7,81.21571429,73.94,17.46,2.5,300.8857143,6.528571428999999,305.2,295.2,92.2,16
sj,1993,29,7/23/1993,0.1204,0.1826,0.16658570000000003,0.1923714,4.81,299.89142860000004,299.9642857,295.94,302.0,298.3,29.4,79.15,4.81,17.31714286,2.471428571,301.5,7.257142857000001,306.3,297.4,13.0,16
sj,1993,30,7/30/1993,0.08285,0.10608,0.12255,0.1236,78.03,299.2371429,299.26428569999996,296.59285710000006,301.3,298.0,109.0,85.55142857,78.03,18.03428571,1.7571428569999998,300.9428571,6.0,305.2,295.2,71.4,22
sj,1993,31,8/6/1993,0.14421802332169964,0.1488,0.2467667,0.2581143,12.38,300.06285710000003,300.26428569999996,296.85714289999993,302.0,298.3,12.6,82.88285714,12.38,18.32714286,2.357142857,302.0285714,6.585714286,305.8,297.4,0.8,17
sj,1993,32,8/13/1993,0.1016,0.1401,0.2187,0.16925710000000002,7.25,300.12142860000006,300.35,296.56142860000006,302.0,298.7,21.8,81.01285714,7.25,17.98857143,2.328571429,302.0285714,6.257142857000001,305.8,298.0,18.1,25
sj,1993,33,8/20/1993,0.0969,0.04966667,0.1970714,0.16328570000000003,106.83,299.67,299.77142860000004,296.5128571,302.3,297.8,62.7,83.07571429,106.83,17.95285714,2.228571429,302.4142857,6.428571429,306.9,297.4,12.7,23
sj,1993,34,8/27/1993,0.10885,0.24925,0.2105714,0.2159143,1.36,299.91857139999996,299.98571430000004,296.49,302.1,297.9,26.9,81.72714286,1.36,17.91714286,2.314285714,301.9714286,7.614285714,306.3,297.4,17.1,12
sj,1993,35,9/3/1993,0.0979,0.1581,0.1638571,0.15091429999999997,30.85,299.9757143,300.0357143,296.10714289999993,302.0,298.5,34.4,79.62857143,30.85,17.52714286,2.185714286,301.65714289999994,7.328571429,305.8,297.4,28.8,25
sj,1993,36,9/10/1993,0.1121,0.0688,0.0596,0.05133333,43.26,299.76142860000004,299.85714289999993,296.12857139999994,302.6,298.2,42.1,80.68428571,43.26,17.56142857,2.171428571,301.42857139999995,7.885714286,305.8,296.3,43.4,28
sj,1993,37,9/17/1993,0.1199,0.0971,0.20444289999999998,0.18658570000000002,14.42,299.67285710000004,299.7857143,296.2914286,301.9,298.3,50.0,81.79428571,14.42,17.70428571,1.9428571430000001,301.6,7.371428571,305.8,296.9,23.1,27
sj,1993,38,9/24/1993,0.0054,0.063525,0.1392833,0.1168857,71.36,300.06714289999996,300.14285710000007,296.46142860000003,302.4,298.2,57.9,80.90142857,71.36,17.95285714,2.685714286,301.15714289999994,6.928571429,305.8,296.3,8.7,18
sj,1993,39,10/1/1993,0.034,0.0517,0.0726,0.09423333,72.86,299.8857143,299.9428571,296.65142860000003,302.1,298.4,76.0,82.61,72.86,18.12,2.171428571,301.2857143,6.985714286,305.8,296.9,26.7,23
sj,1993,40,10/8/1993,0.1213,0.0705,0.1886286,0.16527139999999998,27.62,299.59142860000003,299.60714289999993,296.6328571,301.1,298.2,55.36,83.84142857,27.62,18.10428571,1.6714285709999999,301.01428569999996,7.5,306.3,296.3,16.8,23
sj,1993,41,10/15/1993,0.1317,0.0645,0.20515,0.17318570000000003,8.01,299.95714289999995,300.04285710000005,296.42571430000004,301.8,298.7,35.8,81.10285714,8.01,17.86,1.9428571430000001,301.4,6.985714286,305.2,297.4,27.0,29
sj,1993,42,10/22/1993,0.0129,0.05110322808864787,0.1347,0.14968570000000003,0.0,300.1814286,300.24285710000004,296.16857139999996,302.4,298.0,17.0,78.80714286,0.0,17.59285714,2.257142857,301.2,7.7,306.3,296.9,6.4,38
sj,1993,43,10/29/1993,0.11699999999999999,0.1143,0.2702,0.1092667,70.07,299.78857139999997,299.7214286,296.1142857,301.5,298.1,57.6,80.39857143,70.07,17.55571429,1.9571428569999998,301.07142860000005,7.142857143,305.8,296.9,25.4,36
sj,1993,44,11/5/1993,0.10276886411765407,0.1406667,0.17761670000000002,0.1569,0.0,299.8857143,299.9214286,296.00714289999996,301.9,298.5,16.1,79.50428571,0.0,17.44142857,2.3,300.9,7.242857142999999,305.8,296.3,4.1,43
sj,1993,45,11/12/1993,-0.1589,0.0493,0.08248333,0.1696,0.0,299.22857139999996,299.35,295.29857139999996,300.9,297.8,25.6,79.03714286,0.0,16.66285714,2.271428571,300.64285710000007,7.728571429,305.8,296.3,6.7,46
sj,1993,46,11/19/1993,0.17315,0.013825,0.17535,0.11174289999999999,12.5,298.8457143,299.05,295.18857139999994,301.0,297.5,70.71,80.37714286,12.5,16.58,1.842857143,300.1714286,6.771428571,304.7,295.8,48.8,31
sj,1993,47,11/26/1993,0.1071,0.1818,0.2600571,0.2705857,91.81,298.57142860000005,298.67857139999995,295.2557143,301.1,296.8,118.1,82.15428571,91.81,16.66142857,1.871428571,299.8857143,6.6,304.7,295.2,46.4,25
sj,1993,48,12/3/1993,0.3572667,-0.0095,0.12734,0.08941429,6.09,298.62714289999997,298.7214286,294.9657143,300.5,297.2,25.7,80.46571429,6.09,16.40142857,2.014285714,299.7857143,8.342857143,306.3,294.1,5.5,40
sj,1993,49,12/10/1993,0.08971016354900829,0.07983583728172938,0.1632333,0.08283333,5.29,298.2185714,298.1928571,294.52,300.5,296.6,43.4,80.30285714,5.29,15.93285714,2.357142857,299.5285714,7.085714286,303.6,294.1,20.8,31
sj,1993,50,12/17/1993,-0.2902,-0.06766667,0.1682857,0.08,14.82,298.5657143,298.5857143,294.16,300.8,296.2,28.6,76.85428571,14.82,15.57142857,2.457142857,299.22857139999996,7.857142857,304.1,294.1,7.7,38
sj,1993,51,12/24/1993,-0.0237,-0.02115,0.1181143,0.07024286,42.62,298.2185714,298.3357143,294.2342857,301.2,296.1,33.6,78.82857143,42.62,15.65,2.557142857,299.04285710000005,6.828571429,304.7,294.7,37.6,30
sj,1994,52,1/1/1994,0.12162876691486435,0.12140757859555862,0.18575812091537358,0.17827071272682637,5.25,298.52714289999994,298.7785714,294.40142860000003,301.0,296.0,3.4,78.01857143,5.25,15.78,2.442857143,299.9714286,8.2,305.8,294.7,0.3,22
sj,1994,1,1/8/1994,-0.1209,0.0193,0.09498571,0.1785143,12.6,298.19142860000005,298.2857143,293.5857143,300.1,296.3,19.5,75.74285714,12.6,14.95142857,2.057142857,298.5,6.742857142999999,302.4,294.1,41.0,31
sj,1994,2,1/15/1994,0.1435,0.0974,0.25425,0.21445,0.0,297.59,297.6928571,293.7214286,299.6,296.0,19.4,79.15,0.0,15.09714286,2.214285714,298.45714289999995,7.271428571,302.4,294.1,13.4,26
sj,1994,3,1/22/1994,0.0741,0.16643329999999998,0.151,0.1407143,0.0,297.91285710000005,297.9428571,293.37,299.7,296.2,16.4,75.98428571,0.0,14.77571429,2.114285714,298.0857143,7.428571429,303.0,293.0,26.6,35
sj,1994,4,1/29/1994,0.0912,-0.11626669999999999,0.1635571,0.19851429999999998,0.0,297.57142860000005,297.70714289999995,293.5314286,299.2,296.3,19.04,78.38142857,0.0,14.93857143,2.328571429,298.3285714,7.042857142999999,302.4,293.6,9.7,36
sj,1994,5,2/5/1994,0.2588,0.2112,0.22005709999999998,0.2156,0.0,297.5885714,297.7142857,293.23,299.8,295.8,21.8,76.82571429,0.0,14.63428571,2.2,298.7857143,7.1,303.0,293.6,3.6,39
sj,1994,6,2/12/1994,0.0882,0.11699999999999999,0.0768,0.069175,0.0,297.5157143,297.57142860000005,292.85285710000005,299.2,295.9,11.5,75.31,0.0,14.28857143,1.7428571430000002,298.25714289999996,7.528571428999999,302.4,294.1,9.1,25
sj,1994,7,2/19/1994,0.3633,0.24185,0.2473857,0.2834143,0.0,297.7742857,297.9428571,292.57714289999996,299.4,295.5,7.2,72.88571429,0.0,14.02,2.285714286,298.7,7.157142857,303.6,294.1,9.7,31
sj,1994,8,2/26/1994,0.09845452446645186,0.09243333,0.13775710000000002,0.07407143,0.0,297.4557143,297.56428569999997,292.67285710000004,299.3,296.1,11.5,74.78857143,0.0,14.15714286,2.357142857,298.74285710000004,8.571428571,303.6,293.6,7.9,37
sj,1994,9,3/5/1994,0.12786191376992928,0.1446,0.17415,0.15308329999999998,0.0,297.23571430000004,297.3357143,293.12857139999994,300.1,295.4,16.7,77.91571429,0.0,14.55857143,2.5,298.31428569999997,8.542857142999999,303.6,293.6,16.2,33
sj,1994,10,3/12/1994,0.1125,0.1038,0.08821429,0.1224143,7.15,297.2685714,297.40714289999994,293.88714289999996,299.5,295.5,18.7,81.51857143,7.15,15.25857143,2.442857143,298.8857143,7.0571428570000005,304.1,294.7,15.8,25
